,minute,h_a,situation,shotType,lastAction,distanceToGoal,angleToGoal
7328,23,2,3,2,27,28.2202512899079,10.1838545027599
7329,24,2,2,4,1,16.0032796672331,18.8811576411706
7330,31,2,3,4,11,14.7042870724553,20.5644010099051
7331,35,2,3,4,27,32.3434741793055,12.6270377384871
7332,45,2,3,1,11,8.86303558514693,26.3552288739274
7333,51,2,3,2,27,18.8874665572711,21.7257722264569
5430,10,2,3,4,1,18.8470564384467,21.7024736615956
5431,21,2,2,1,11,11.0746443661354,35.9276772587372
5432,27,2,2,2,27,9.35407931330468,42.710416116055
5433,59,2,3,4,27,22.5011778998102,11.4592365211784
5434,74,2,3,2,27,4.41724289090324,74.6551877634804
5435,77,2,3,2,2,22.5807440090002,17.2030865450681
5436,83,2,3,4,27,11.6317534181602,30.3861143186206
5437,87,2,3,4,11,13.2364119934932,30.9010676237983
5497,2,1,3,4,2,37.0569211281862,10.3776925570394
4065,0,2,2,4,24,32.2408820452388,12.9507510744809
4066,22,2,3,4,11,17.7467379847836,11.6650799039413
4067,22,2,3,4,29,15.3109875689047,26.4393373403381
4068,25,2,1,2,33,28.8137750103635,11.8504969224204
4069,27,2,3,4,1,19.1230973124831,20.7873838204297
4070,67,2,3,2,27,14.7624096070724,27.7486640092735
4071,67,2,3,2,29,13.837569203393,27.9622528954932
4072,69,2,3,2,24,30.3698387168509,13.7328275252533
4073,70,2,3,4,38,15.293737280338,26.0120891536427
4869,14,1,2,1,11,11.8379162879614,34.1846313127327
4870,21,1,3,1,11,4.73857573538717,68.5522636728946
4871,41,1,3,2,12,26.1871982779311,15.2805559537525
4872,42,1,2,4,27,32.5133169127009,11.7720832715704
4919,9,2,3,2,24,2.2916652148959,59.5168003061415
4920,16,2,2,1,11,13.3346157868555,19.7964948343584
4921,18,2,1,4,33,27.546569546068,11.198110870397
4922,30,2,5,1,11,11.1684873672144,34.3493994137653
4923,42,2,5,1,1,5.82004079850919,63.3120237687155
275,85,2,3,4,27,19.697505423567,20.9912274772795
276,86,2,2,1,1,9.06085780945237,35.1759391705987
525,24,1,3,2,27,7.56072659497699,45.0269471319426
526,37,1,3,2,24,13.1981861353697,29.2162994364445
527,47,1,3,4,27,22.9689672465162,15.2990336925958
528,54,1,3,4,8,9.59572939253077,37.6574540192917
529,57,1,1,4,33,30.8370621937988,10.8141892896498
530,83,1,3,2,27,18.1553399224635,13.1341498886806
531,88,1,3,2,24,8.97557240514498,29.7769144743291
1491,42,2,2,1,11,3.43075348066597,86.0971355617119
1492,50,2,3,4,27,8.95571446246504,36.3635385322593
1646,6,1,3,4,27,12.8962760385441,30.8844593683855
1647,6,1,3,4,27,29.9764092910565,12.1047022726277
1648,8,1,3,4,12,26.6527940453911,15.530428310384
1649,22,1,3,4,27,9.55561291947397,38.6262873167153
1650,26,1,2,2,27,26.083624522557,14.1641973965548
1651,28,1,3,4,19,13.0877950324388,25.7299818915108
1652,31,1,3,4,27,30.70444354141,12.9478667758426
6818,2,2,5,2,29,2.76527791429898,66.2515327928123
6819,5,2,3,4,11,19.0532692313646,15.832415339717
6820,6,2,3,4,27,20.0179934535897,20.0584759662177
6821,14,2,3,2,27,30.5776666506147,13.1892572610214
6822,42,2,3,4,27,15.0077293930835,15.8017982408581
6823,50,2,3,4,39,11.9203408045982,23.842258042849
6824,55,2,3,4,3,23.6564795563499,17.5675485510996
6825,59,2,3,2,27,10.8099217823343,30.7240102505601
6826,61,2,3,2,27,25.2830606357046,14.2635606790662
2562,13,1,3,2,27,14.1949332707325,28.8822374177988
2563,14,1,3,2,27,28.0168130794964,14.4674193527082
2564,30,1,3,4,27,7.37661491718764,33.2576826770211
2565,40,1,3,2,3,19.6424209089754,21.1026442428085
2566,46,1,3,4,39,10.2395376606255,27.9000981333505
2567,46,1,3,4,27,4.98365989757268,72.0681292447582
2568,56,1,3,2,27,12.2050969632522,32.8752721673931
2569,71,1,3,4,27,18.8301619150511,10.3412510280856
2570,83,1,3,4,27,17.3392336601059,16.8228289959666
